,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lasso__alpha,param_poly__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
95,0.002502298355102539,9.739655464464467e-05,0.0007197856903076172,9.498854714058264e-05,0.0196382800192977,1,"{'lasso__alpha': 0.0196382800192977, 'poly__degree': 1}",-0.146596786999563,-0.14786329706760268,-0.17013114062530266,-0.20541648213984898,-0.15584972246158613,-0.1651714858587807,0.02179791738144378,10,-0.16352777056878776,-0.16326659086447626,-0.1585928295514855,-0.14925646339879275,-0.16060095896095103,-0.15904892266889864,0.005222219827977566
96,0.009934282302856446,0.0018045255880262034,0.002367115020751953,0.00020007285973914986,0.0196382800192977,2,"{'lasso__alpha': 0.0196382800192977, 'poly__degree': 2}",-0.146244990483467,-0.14684159248165785,-0.16926869266292466,-0.2044457714195219,-0.16031088491815554,-0.16542238639314535,0.021338999575539214,13,-0.16190646063248404,-0.16247641113509287,-0.15773869683405484,-0.14847809450423383,-0.15946806835080288,-0.15801354629133368,0.005063357820872442
97,0.09066109657287598,0.018396706515387405,0.015104007720947266,0.006936937934478649,0.0196382800192977,3,"{'lasso__alpha': 0.0196382800192977, 'poly__degree': 3}",-0.1461408295281273,-0.15021748789189274,-0.16862263933168092,-0.2043288130806489,-0.16001756715371948,-0.16586546739721386,0.020761259582034272,17,-0.1613136215664615,-0.16106071992555823,-0.15724582222266809,-0.1483074664008212,-0.15839031639388076,-0.15726358930187795,0.004739260055013825
98,0.44707441329956055,0.05843804789886305,0.060210800170898436,0.00382962391833716,0.0196382800192977,4,"{'lasso__alpha': 0.0196382800192977, 'poly__degree': 4}",-0.14678731092502492,-0.1553788250809226,-0.16853837667236415,-0.20431209507233625,-0.16015658936587168,-0.16703463942330393,0.01992480773946695,31,-0.16004428111288593,-0.1599329395726109,-0.15662351539294508,-0.1482430467252835,-0.15745584271870708,-0.1564599251044865,0.0043230808797929555
99,1.6523061752319337,0.13484891267669494,0.2565760135650635,0.018211054888199945,0.0196382800192977,5,"{'lasso__alpha': 0.0196382800192977, 'poly__degree': 5}",-0.14837092448790368,-0.15314977728601065,-0.16868938301298994,-0.20423492910818716,-0.1611530487150989,-0.16711961252203808,0.019810504223111848,33,-0.15863904689292826,-0.1594906630280811,-0.15628188283881655,-0.14818502172874276,-0.15599725156403316,-0.15571877321052036,0.003997679457185727
100,0.002417135238647461,6.823461426846073e-05,0.0006474971771240235,6.367874156933852e-06,0.02592943797404667,1,"{'lasso__alpha': 0.02592943797404667, 'poly__degree': 1}",-0.14644541106974238,-0.14792197278797423,-0.17187423677716512,-0.20616156363900082,-0.15501316474553456,-0.1654832698038834,0.022253226130989102,14,-0.1645270871704406,-0.1641613966746747,-0.15938245970386136,-0.15005644604751353,-0.16159582210791237,-0.15994464234088052,0.005283913087932307
101,0.010825347900390626,0.002610881133411118,0.0023759841918945313,0.000170686296900418,0.02592943797404667,2,"{'lasso__alpha': 0.02592943797404667, 'poly__degree': 2}",-0.14589417612229355,-0.14741670591769018,-0.17086501706099266,-0.20614325883599852,-0.15930107633470184,-0.16592404685433534,0.02204349939370106,18,-0.1638723209941756,-0.16357315467565942,-0.15896796757346227,-0.14990922458885889,-0.16044545531869261,-0.15935362463016975,0.005074654045212754
102,0.09111323356628417,0.024927850859401274,0.0157412052154541,0.008137488528037388,0.02592943797404667,3,"{'lasso__alpha': 0.02592943797404667, 'poly__degree': 3}",-0.14576566908991354,-0.14720572331370055,-0.17068610658810565,-0.2061570811564347,-0.1591670642678909,-0.16579632888320905,0.02210739851995113,16,-0.1635880645102042,-0.16287894927495056,-0.15857239782860558,-0.14985023512597465,-0.15953724604484013,-0.158885378556915,0.004903479728335502
103,0.45769219398498534,0.10885885937429543,0.05958223342895508,0.0040286330384818065,0.02592943797404667,4,"{'lasso__alpha': 0.02592943797404667, 'poly__degree': 4}",-0.14530229728337446,-0.14908249940110685,-0.17030995070511806,-0.20613995406181176,-0.15959876643146675,-0.16608669357657557,0.02184182466618613,21,-0.16335311570962438,-0.16257455938113582,-0.15795701574812535,-0.14980966214024632,-0.15904022041524155,-0.1585469146788747,0.004821875224794417
104,1.6609800815582276,0.2241636392991939,0.25069584846496584,0.019870392046308527,0.02592943797404667,5,"{'lasso__alpha': 0.02592943797404667, 'poly__degree': 5}",-0.1458625150305467,-0.14767789196419687,-0.1703150406314339,-0.20617296252566106,-0.1600801591108999,-0.16602171385254771,0.021948788559758788,20,-0.16275649337891737,-0.16177614563012224,-0.1578558179365159,-0.14976596574461717,-0.15873742188916445,-0.15817836891586742,0.004584502750827067
105,0.002477693557739258,0.00014034698754072526,0.0006586551666259765,1.737454845280767e-05,0.03423597957607583,1,"{'lasso__alpha': 0.03423597957607583, 'poly__degree': 1}",-0.14679434252122175,-0.14824148521828823,-0.1745435251393775,-0.20744429260161637,-0.1542988113068862,-0.166264491357478,0.02285349590737026,22,-0.16602651676705527,-0.16571319190125008,-0.16077912545253903,-0.15144959270404407,-0.16331470233237594,-0.16145662583145287,0.005348914374517842
